ID,Gender,FTE,Emp Type,Department,Branch,Salary,Leave Balance,Date of Join,Date of Birth,Tenure,Tenure Group,Age
EMP10432,MALE  ,0.9,Permanent,Zeta,Accounts Payable,"$84,205 ",23,16-May-22,25-Feb-80,4.01,4. 2 or more years.,46.25
EMP16475,MALE  ,1,Fixed Term,Alpha,Cocoa Sales,"$88,000 ",23,5-Jul-22,18-Nov-19,3.87,4. 2 or more years.,106.57
EMP15327,FEMALE,1,Permanent,Gamma,Powders,"$98,000 ",7,27-Jun-22,11-Oct-89,3.89,4. 2 or more years.,36.62
EMP24241,FEMALE,1,Other,Gamma,Web Design,"$57,805 ",10,26-May-22,1-Dec-19,3.98,4. 2 or more years.,106.53
EMP22099,MALE  ,0.6,Permanent,Gamma,Web Design,"$79,040 ",7,4-Jan-21,3-Dec-59,5.37,4. 2 or more years.,66.5
EMP11666,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$112,130 ",15,6-Apr-22,24-Dec-19,4.12,4. 2 or more years.,106.47
EMP18429,FEMALE,1,Permanent,Epsilon,Forecasting,"$86,965 ",13,19-Jul-22,21-Jul-69,3.83,4. 2 or more years.,56.86
EMP3666,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$63,650 ",12,23-Aug-21,9-Oct-80,4.73,4. 2 or more years.,45.63
EMP6573,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$78,620 ",9,1-Mar-22,20-Jul-79,4.21,4. 2 or more years.,46.86
EMP12564,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$86,570 ",17,6-Jun-22,1-Nov-84,3.95,4. 2 or more years.,41.57
EMP19586,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$66,405 ",9,27-Jul-22,18-Oct-86,3.81,4. 2 or more years.,39.61
EMP14441,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$72,330 ",9,20-Jun-22,13-Jun-77,3.91,4. 2 or more years.,48.96
EMP6161,MALE  ,1,Permanent,Delta,Fruits & Vegetables,"$59,445 ",9,21-Feb-22,10-Jul-67,4.24,4. 2 or more years.,58.89
EMP7427,MALE  ,1,Permanent,Gamma,Cake Design,"$77,645 ",20,21-Mar-22,3-Aug-56,4.16,4. 2 or more years.,69.83
EMP25528,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$89,845 ",16,11-Jul-22,24-Nov-19,3.85,4. 2 or more years.,106.55
EMP12943,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$72,465 ",14,13-Jun-22,24-Jun-93,3.93,4. 2 or more years.,32.92
EMP23947,MALE  ,1,Other,Beta,Legal,"$62,520 ",5,6-Apr-22,3-Dec-19,4.12,4. 2 or more years.,106.53
EMP16807,MALE  ,1,Permanent,Epsilon,Forecasting,"$59,820 ",1,7-Jul-22,4-Jul-63,3.86,4. 2 or more years.,62.91
EMP7650,FEMALE,1,Permanent,Delta,Fruits & Vegetables,"$73,250 ",22,28-Mar-22,22-Mar-68,4.14,4. 2 or more years.,58.19
EMP24267,MALE  ,1,Other,Alpha,Chocolatiers,"$64,230 ",13,27-May-22,12-Dec-19,3.98,4. 2 or more years.,106.5
EMP19609,MALE  ,1,Permanent,Alpha,Recipe Makers,"$65,845 ",3,28-Jul-22,16-Feb-81,3.81,4. 2 or more years.,45.28
EMP8681,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$71,950 ",19,20-Apr-22,10-Apr-86,4.08,4. 2 or more years.,40.13
EMP19192,FEMALE,1,Permanent,Zeta,Accounts Payable,"$67,040 ",12,25-Jul-22,21-Oct-66,3.81,4. 2 or more years.,59.61
EMP5987,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$78,175 ",15,7-Feb-22,22-Dec-86,4.27,4. 2 or more years.,39.43
EMP14974,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$72,420 ",9,27-Jun-22,20-Aug-77,3.89,4. 2 or more years.,48.77
EMP14268,MALE  ,1,Permanent,Zeta,Accounts Payable,"$67,415 ",20,15-Jun-22,27-Jan-86,3.92,4. 2 or more years.,40.33
EMP23275,FEMALE,0.6,Permanent,Delta,South American Support Group,"$93,445 ",15,23-Dec-21,28-Aug-80,4.4,4. 2 or more years.,45.75
EMP2260,FEMALE,1,Permanent,Gamma,Chocolatiers,"$59,775 ",22,13-May-21,6-Mar-57,5.01,4. 2 or more years.,69.24
EMP911,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$63,940 ",11,31-Dec-20,10-Feb-78,5.38,4. 2 or more years.,48.3
EMP16312,FEMALE,1,Permanent,Delta,Fruits & Vegetables,"$72,120 ",20,4-Jul-22,26-Sep-76,3.87,4. 2 or more years.,49.67
EMP3563,FEMALE,0.84,Permanent,Delta,Fruits & Vegetables,"$80,190 ",16,24-Aug-21,2-Mar-67,4.73,4. 2 or more years.,59.25
EMP19987,MALE  ,1,Permanent,Beta,Legal,"$73,020 ",5,28-Jul-22,26-Dec-64,3.81,4. 2 or more years.,61.43
EMP3412,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$76,805 ",9,16-Aug-21,30-Oct-69,4.75,4. 2 or more years.,56.58
EMP14049,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$57,225 ",9,17-Jun-22,13-Nov-91,3.92,4. 2 or more years.,34.53
EMP3093,FEMALE,1,Permanent,Beta,Legal,"$76,375 ",14,19-Jul-21,11-Nov-74,4.83,4. 2 or more years.,51.55
EMP14586,FEMALE,1,Permanent,Delta,Packaging,"$55,280 ",22,20-Jun-22,17-Jan-94,3.91,4. 2 or more years.,32.35
EMP16930,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$88,960 ",8,11-Jul-22,6-Mar-86,3.85,4. 2 or more years.,40.22
EMP8048,FEMALE,1,Permanent,Alpha,Plantation,"$92,750 ",9,8-Apr-22,3-Aug-58,4.11,4. 2 or more years.,67.83
EMP24005,MALE  ,1,Other,Beta,Legal,"$55,520 ",11,12-Apr-22,29-Dec-19,4.1,4. 2 or more years.,106.45
EMP8288,MALE  ,1,Permanent,Beta,Legal,"$73,920 ",16,12-Apr-22,8-Jul-79,4.1,4. 2 or more years.,46.89
EMP25850,MALE  ,1,Other,Alpha,Cocoa Sales,"$71,935 ",17,12-Jul-22,7-Nov-19,3.85,4. 2 or more years.,106.6
EMP16029,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$68,900 ",9,1-Jul-22,3-Nov-63,3.88,4. 2 or more years.,62.58
EMP23829,OTHER,1,Other,Beta,Legal,"$93,525 ",13,28-Feb-22,###############################################################################################################################################################################################################################################################,4.22,4. 2 or more years.,126.55
EMP16232,FEMALE,1,Permanent,Gamma,Web Design,"$65,745 ",14,4-Jul-22,4-Oct-89,3.87,4. 2 or more years.,36.64
EMP3056,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$82,390 ",12,19-Jul-21,13-Apr-51,4.83,4. 2 or more years.,75.15
EMP16872,FEMALE,1,Permanent,Gamma,Cake Design,"$48,230 ",20,11-Jul-22,29-Nov-78,3.85,4. 2 or more years.,47.5
EMP6844,FEMALE,1,Permanent,Gamma,Web Design,"$73,355 ",9,10-Mar-22,9-Aug-78,4.19,4. 2 or more years.,47.8
EMP10572,FEMALE,1,Permanent,Alpha,Plantation,"$92,905 ",20,16-May-22,6-Feb-83,4.01,4. 2 or more years.,43.3
EMP5537,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$64,450 ",13,3-Jan-22,###############################################################################################################################################################################################################################################################,4.37,4. 2 or more years.,126.63
EMP18575,MALE  ,1,Permanent,Beta,Training and Empowerment,"$61,270 ",17,21-Jul-22,30-May-86,3.82,4. 2 or more years.,39.99
EMP52,MALE  ,1,Permanent,Alpha,Chocolatiers,"$72,075 ",12,27-Dec-19,11-Oct-60,6.39,4. 2 or more years.,65.64
EMP353,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$65,160 ",10,26-Dec-19,26-Apr-67,6.39,4. 2 or more years.,59.1
EMP7135,FEMALE,1,Permanent,Gamma,Cake Design,"$76,785 ",12,15-Mar-22,13-Jan-69,4.18,4. 2 or more years.,57.38
EMP18699,MALE  ,1,Permanent,Delta,Plantation,"$107,490 ",6,20-Jul-22,24-May-67,3.83,4. 2 or more years.,59.02
EMP17099,FEMALE,1,Permanent,Gamma,Cake Design,"$62,530 ",4,12-Jul-22,3-Dec-95,3.85,4. 2 or more years.,30.47
EMP3980,MALE  ,1,Permanent,Beta,Training and Empowerment,"$55,845 ",15,9-Sep-21,28-Jul-64,4.69,4. 2 or more years.,61.84
EMP219,FEMALE,1,Permanent,Alpha,Recipe Makers,"$65,040 ",18,10-Apr-18,1-Nov-45,8.11,4. 2 or more years.,80.59
EMP8495,MALE  ,1,Permanent,Delta,Plantation,"$61,195 ",9,18-Apr-22,18-Oct-93,4.08,4. 2 or more years.,32.6
EMP13047,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,570 ",20,6-Jun-22,15-Dec-19,3.95,4. 2 or more years.,106.49
EMP8255,MALE  ,1,Permanent,Gamma,Chocolatiers,"$59,975 ",8,11-Apr-22,16-Apr-58,4.1,4. 2 or more years.,68.13
EMP475,FEMALE,0.88,Permanent,Alpha,Recipe Makers,"$75,530 ",11,6-May-21,26-Dec-69,5.03,4. 2 or more years.,56.43
EMP23298,MALE  ,1,Permanent,Gamma,Chocolatiers,"$83,835 ",7,24-Dec-21,7-Apr-84,4.4,4. 2 or more years.,42.14
EMP991,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$58,255 ",20,20-Jan-21,3-Mar-78,5.32,4. 2 or more years.,48.24
EMP18694,FEMALE,1,Permanent,Beta,Remuneration and Analytics,"$83,790 ",12,19-Jul-22,17-Jul-95,3.83,4. 2 or more years.,30.85
EMP17819,FEMALE,1,Fixed Term,Gamma,Web Design,"$71,420 ",20,15-Jul-22,26-Oct-74,3.84,4. 2 or more years.,51.59
EMP13298,FEMALE,0.6,Permanent,Alpha,Recipe Makers,"$87,380 ",15,13-Jun-22,22-Mar-77,3.93,4. 2 or more years.,49.19
EMP3872,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$63,635 ",17,31-Aug-21,10-May-61,4.71,4. 2 or more years.,65.06
EMP6952,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$93,900 ",22,13-Apr-22,12-Aug-67,4.1,4. 2 or more years.,58.8
EMP21861,MALE  ,1,Permanent,Gamma,Web Design,"$100,865 ",5,29-Jun-20,24-Dec-53,5.88,4. 2 or more years.,72.44
EMP18425,FEMALE,1,Permanent,Gamma,Powders,"$96,610 ",17,20-Jul-22,22-Nov-77,3.83,4. 2 or more years.,48.52
EMP23143,MALE  ,1,Permanent,Gamma,Web Design,"$68,905 ",11,22-Nov-21,26-May-88,4.48,4. 2 or more years.,38
EMP17401,FEMALE,1,Permanent,Delta,South American Support Group,"$84,595 ",9,11-Jul-22,5-Dec-92,3.85,4. 2 or more years.,33.47
EMP22838,MALE  ,1,Permanent,Zeta,Service Quality Assurance,"$60,250 ",9,23-Aug-21,26-Nov-71,4.73,4. 2 or more years.,54.51
EMP23147,FEMALE,1,Permanent,Gamma,Web Design,"$76,050 ",17,22-Nov-21,26-Sep-74,4.48,4. 2 or more years.,51.67
EMP11095,FEMALE,1,Permanent,Gamma,Chocolatiers,"$93,695 ",11,23-May-22,13-Sep-83,3.99,4. 2 or more years.,42.7
EMP8754,MALE  ,1,Permanent,Alpha,Chocolatiers,"$83,820 ",11,22-Apr-22,10-Apr-70,4.07,4. 2 or more years.,56.14
EMP15887,FEMALE,1,Permanent,Beta,Training and Empowerment,"$79,925 ",7,1-Jul-22,8-Aug-63,3.88,4. 2 or more years.,62.82
EMP7774,MALE  ,1,Permanent,Epsilon,Forecasting,"$100,910 ",19,31-Mar-22,23-Aug-75,4.13,4. 2 or more years.,50.77
EMP25099,MALE  ,1,Other,Zeta,Accounts Payable,"$80,610 ",26,30-Jun-22,3-Nov-19,3.88,4. 2 or more years.,106.61
EMP23771,FEMALE,1,Permanent,Alpha,Chocolatiers,"$72,795 ",9,22-Apr-22,31-Jul-85,4.07,4. 2 or more years.,40.82
EMP26773,FEMALE,1,Other,Eta,IT Support,"$66,400 ",22,29-Jul-22,21-Nov-19,3.8,4. 2 or more years.,106.56
EMP12305,FEMALE,1,Fixed Term,Alpha,Cocoa Sales,"$73,815 ",20,20-May-22,17-Dec-49,3.99,4. 2 or more years.,76.47
EMP23198,MALE  ,1,Permanent,Delta,Fruits & Vegetables,"$103,755 ",10,2-Dec-21,8-Apr-88,4.46,4. 2 or more years.,38.13
EMP12197,MALE  ,0,Other,Zeta,Accounting,"$99,950 ",17,30-May-22,2-Apr-49,3.97,4. 2 or more years.,77.18
EMP26478,MALE  ,1,Other,Beta,Legal,"$99,360 ",24,27-Jul-22,13-Dec-19,3.81,4. 2 or more years.,106.5
EMP22559,MALE  ,1,Permanent,Gamma,Web Design,"$99,710 ",13,23-Jun-21,29-Jun-63,4.9,4. 2 or more years.,62.93
EMP20646,FEMALE,1,Permanent,Beta,Stragegic Performance,"$70,755 ",10,2-Aug-21,22-Oct-62,4.79,4. 2 or more years.,63.61
EMP1455,MALE  ,1,Permanent,Gamma,Chocolatiers,"$68,485 ",8,12-Feb-20,10-Aug-42,6.26,4. 2 or more years.,83.82
EMP17014,FEMALE,1,Permanent,Beta,Human Resources,"$78,575 ",17,11-Jul-22,7-Feb-87,3.85,4. 2 or more years.,39.3
EMP8892,MALE  ,1,Permanent,Alpha,Plantation,"$58,465 ",6,25-Apr-22,28-Dec-80,4.06,4. 2 or more years.,45.41
EMP7353,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$64,925 ",19,21-Mar-22,20-Nov-19,4.16,4. 2 or more years.,106.56
EMP253,MALE  ,1,Permanent,Alpha,Recipe Makers,"$48,230 ",20,16-Jun-20,27-May-61,5.92,4. 2 or more years.,65.02
EMP20450,FEMALE,1,Permanent,Zeta,Services,"$122,265 ",14,29-Jul-22,28-Apr-75,3.8,4. 2 or more years.,51.09
EMP10383,FEMALE,1,Permanent,Beta,Human Resources,"$55,740 ",15,16-May-22,3-Mar-93,4.01,4. 2 or more years.,33.23
EMP24275,FEMALE,1,Other,Epsilon,Controlling,"$103,540 ",12,30-May-22,19-Dec-19,3.97,4. 2 or more years.,106.48
EMP17809,MALE  ,1,Permanent,Zeta,Accounting,"$61,335 ",17,18-Jul-22,19-Apr-71,3.83,4. 2 or more years.,55.12
EMP1954,MALE  ,1,Permanent,Alpha,Chocolatiers,"$92,290 ",13,20-Apr-21,18-Jun-70,5.08,4. 2 or more years.,55.95
EMP20400,FEMALE,0,Other,Gamma,Web Design,"$65,945 ",6,19-Jul-22,9-Jul-55,3.83,4. 2 or more years.,70.9
EMP310,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$69,085 ",20,30-Sep-19,10-Feb-53,6.63,4. 2 or more years.,73.31
EMP11173,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$93,075 ",5,23-May-22,12-Apr-93,3.99,4. 2 or more years.,33.12
EMP21982,FEMALE,1,Permanent,Gamma,Web Design,"$80,005 ",11,10-Aug-20,28-Nov-64,5.77,4. 2 or more years.,61.51
EMP22942,MALE  ,1,Permanent,Gamma,Web Design,"$80,060 ",23,24-Sep-21,18-Jun-77,4.65,4. 2 or more years.,48.95
EMP9909,MALE  ,1,Permanent,Delta,Packaging,"$93,775 ",6,9-May-22,6-Oct-87,4.02,4. 2 or more years.,38.64
EMP10085,MALE  ,1,Permanent,Beta,Human Resources,"$92,905 ",9,13-May-22,17-Jan-90,4.01,4. 2 or more years.,36.35
EMP25430,MALE  ,1,Other,Alpha,Cocoa Sales,"$73,550 ",13,7-Jul-22,19-Nov-19,3.86,4. 2 or more years.,106.56
EMP15187,FEMALE,0.79,Permanent,Gamma,Web Design,"$78,820 ",21,27-Jun-22,28-Aug-63,3.89,4. 2 or more years.,62.76
EMP24686,FEMALE,1,Other,Gamma,Web Design,"$91,875 ",21,27-Jun-22,25-Dec-19,3.89,4. 2 or more years.,106.47
EMP18808,MALE  ,1,Fixed Term,Beta,Training and Empowerment,"$100,050 ",12,22-Jul-22,7-Oct-61,3.82,4. 2 or more years.,64.65
EMP14083,FEMALE,1,Fixed Term,Alpha,Packaging,"$64,985 ",22,17-Jun-22,20-Nov-19,3.92,4. 2 or more years.,106.56
EMP21677,MALE  ,1,Permanent,Gamma,Chocolatiers,"$65,175 ",8,8-Oct-19,17-Feb-65,6.61,4. 2 or more years.,61.28
EMP398,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$81,820 ",18,24-Aug-20,19-May-77,5.73,4. 2 or more years.,49.03
EMP12653,FEMALE,1,Fixed Term,Alpha,Plantation,"$95,000 ",17,6-Jun-22,23-Aug-85,3.95,4. 2 or more years.,40.76
EMP18341,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$73,035 ",21,19-Jul-22,29-Sep-80,3.83,4. 2 or more years.,45.66
EMP7559,FEMALE,0,Other,Gamma,Web Design,"$98,945 ",21,25-Mar-22,15-Nov-76,4.15,4. 2 or more years.,49.53
EMP12458,FEMALE,1,Permanent,Zeta,Accounting,"$90,860 ",10,2-Jun-22,14-Jul-84,3.96,4. 2 or more years.,41.87
EMP16192,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$48,230 ",15,4-Jul-22,15-Dec-19,3.87,4. 2 or more years.,106.49
EMP26117,FEMALE,1,Other,Gamma,Chocolatiers,"$59,015 ",12,19-Jul-22,12-Nov-19,3.83,4. 2 or more years.,106.58
EMP21663,MALE  ,1,Permanent,Delta,Plantation,"$85,370 ",19,5-Nov-18,9-Feb-56,7.53,4. 2 or more years.,70.32
EMP9534,MALE  ,1,Permanent,Beta,Stragegic Performance,"$66,120 ",14,5-May-22,17-Mar-93,4.04,4. 2 or more years.,33.19
EMP22544,FEMALE,0.6,Permanent,Beta,Onboarding,"$75,680 ",12,22-Jun-21,26-Aug-84,4.9,4. 2 or more years.,41.75
EMP18835,FEMALE,1,Fixed Term,Gamma,Powders,"$74,080 ",13,22-Jul-22,14-Jun-94,3.82,4. 2 or more years.,31.95
EMP17432,MALE  ,1,Fixed Term,Gamma,Web Design,"$67,465 ",16,14-Jul-22,26-Jun-78,3.84,4. 2 or more years.,47.92
EMP22189,MALE  ,1,Permanent,Gamma,Web Design,"$63,635 ",9,8-Mar-21,9-Oct-54,5.19,4. 2 or more years.,71.65
EMP14242,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$81,320 ",15,23-May-22,12-Dec-19,3.99,4. 2 or more years.,106.5
EMP10884,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$79,470 ",23,19-May-22,12-Sep-85,4,4. 2 or more years.,40.7
EMP9521,FEMALE,1,Permanent,Gamma,Powders,"$80,690 ",7,4-May-22,1-May-76,4.04,4. 2 or more years.,50.08
EMP3215,MALE  ,1,Permanent,Gamma,Chocolatiers,"$87,985 ",22,2-Aug-21,11-Jan-74,4.79,4. 2 or more years.,52.38
EMP15663,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$102,335 ",19,29-Jun-22,14-Jan-88,3.88,4. 2 or more years.,38.36
EMP10787,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$74,720 ",19,30-Mar-22,9-Dec-19,4.13,4. 2 or more years.,106.51
EMP5111,MALE  ,1,Permanent,Zeta,Accounting,"$70,885 ",8,14-Dec-21,9-Apr-82,4.42,4. 2 or more years.,44.13
EMP21881,FEMALE,1,Permanent,Gamma,Web Design,"$85,020 ",15,29-Jun-20,8-Feb-66,5.88,4. 2 or more years.,60.31
EMP5854,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$75,670 ",8,2-Feb-22,22-Feb-74,4.29,4. 2 or more years.,52.27
EMP19422,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$80,765 ",12,25-Jul-22,12-Apr-69,3.81,4. 2 or more years.,57.13
EMP12556,FEMALE,1,Permanent,Epsilon,Controlling,"$53,380 ",9,6-Jun-22,4-Sep-76,3.95,4. 2 or more years.,49.73
EMP9113,FEMALE,1,Permanent,Zeta,Accounts Payable,"$71,045 ",7,2-May-22,1-Jul-80,4.04,4. 2 or more years.,45.91
EMP13604,MALE  ,1,Permanent,Beta,Legal,"$52,190 ",16,14-Jun-22,18-Dec-59,3.93,4. 2 or more years.,66.46
EMP5528,FEMALE,1,Permanent,Alpha,Chocolatiers,"$88,660 ",20,31-May-22,12-Dec-77,3.96,4. 2 or more years.,48.46
EMP22826,FEMALE,1,Permanent,Delta,Plantation,"$48,230 ",8,23-Aug-21,12-Sep-58,4.73,4. 2 or more years.,67.72
EMP4004,MALE  ,1,Permanent,Beta,Legal,"$53,565 ",23,7-Sep-21,26-Apr-73,4.69,4. 2 or more years.,53.09
EMP8679,FEMALE,1,Permanent,Zeta,Service Quality Assurance,"$62,560 ",6,22-Apr-22,11-Aug-90,4.07,4. 2 or more years.,35.79
EMP1607,FEMALE,1,Permanent,Gamma,Chocolatiers,"$101,070 ",12,23-Mar-21,19-Sep-73,5.15,4. 2 or more years.,52.69
EMP15464,MALE  ,1,Permanent,Eta,Corporate,"$68,790 ",25,27-Jun-22,25-Feb-94,3.89,4. 2 or more years.,32.24
EMP22704,FEMALE,0.8,Permanent,Gamma,Web Design,"$51,360 ",20,2-Aug-21,25-Mar-69,4.79,4. 2 or more years.,57.18
EMP14720,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$95,365 ",15,24-Jun-22,29-Sep-76,3.9,4. 2 or more years.,49.66
EMP26670,FEMALE,1,Other,Gamma,Chocolatiers,"$102,865 ",11,29-Jul-22,18-Dec-19,3.8,4. 2 or more years.,106.48
EMP19944,MALE  ,1,Permanent,Gamma,Web Design,"$73,735 ",12,27-Jul-22,7-Jan-94,3.81,4. 2 or more years.,32.38
EMP25673,FEMALE,1,Other,Beta,Legal,"$58,240 ",11,11-Jul-22,16-Dec-19,3.85,4. 2 or more years.,106.49
EMP17444,FEMALE,0.34,Fixed Term,Gamma,Chocolatiers,"$55,940 ",8,14-Jul-22,20-Mar-90,3.84,4. 2 or more years.,36.18
EMP15569,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$58,265 ",10,27-Jun-22,26-Nov-19,3.89,4. 2 or more years.,106.55
EMP10501,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$76,350 ",11,16-May-22,15-Aug-53,4.01,4. 2 or more years.,72.8
EMP21052,FEMALE,1,Permanent,Beta,Legal,"$51,560 ",6,14-Jun-21,12-Jul-69,4.93,4. 2 or more years.,56.88
EMP14449,FEMALE,1,Permanent,Gamma,Powders,"$64,315 ",8,20-Jun-22,6-Dec-88,3.91,4. 2 or more years.,37.47
EMP15417,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,805 ",17,28-Jun-22,20-Apr-90,3.89,4. 2 or more years.,36.1
EMP15930,FEMALE,1,Permanent,Alpha,Plantation,"$83,930 ",23,1-Jul-22,19-Dec-63,3.88,4. 2 or more years.,62.45
EMP18973,MALE  ,1,Permanent,Gamma,Powders,"$101,470 ",9,21-Jul-22,27-May-95,3.82,4. 2 or more years.,30.99
EMP3182,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$93,660 ",12,29-Jul-21,30-Oct-68,4.8,4. 2 or more years.,57.58
EMP23708,FEMALE,1,Permanent,Eta,Corporate,"$92,060 ",28,24-Feb-22,5-Jul-91,4.23,4. 2 or more years.,34.89
EMP22330,MALE  ,1,Permanent,Epsilon,Buyer Support,"$70,525 ",11,22-Apr-21,30-Apr-58,5.07,4. 2 or more years.,68.09
EMP21434,FEMALE,0.8,Permanent,Gamma,Cake Design,"$65,920 ",12,1-Jun-22,19-Nov-74,3.96,4. 2 or more years.,51.53
EMP1012,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$66,385 ",3,19-Jan-21,25-Dec-77,5.33,4. 2 or more years.,48.42
EMP23995,MALE  ,1,Other,Beta,Legal,"$71,005 ",9,29-Mar-22,14-Dec-19,4.14,4. 2 or more years.,106.5
EMP15658,MALE  ,1,Permanent,Alpha,Chocolatiers,"$71,315 ",20,29-Jun-22,8-Apr-68,3.88,4. 2 or more years.,58.15
EMP26064,FEMALE,1,Other,Beta,Human Resources,"$90,530 ",14,18-Jul-22,1-Dec-19,3.83,4. 2 or more years.,106.53
EMP13198,OTHER,1,Permanent,Alpha,Cocoa Sales,"$69,695 ",19,13-Jun-22,3-Dec-19,3.93,4. 2 or more years.,106.53
EMP19132,FEMALE,1,Permanent,Gamma,Powders,"$87,350 ",8,25-Jul-22,12-Aug-94,3.81,4. 2 or more years.,31.78
EMP23980,MALE  ,1,Other,Beta,Legal,"$50,320 ",15,7-Apr-22,10-Dec-19,4.11,4. 2 or more years.,106.51
EMP14456,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$83,460 ",15,20-Jun-22,6-Feb-95,3.91,4. 2 or more years.,31.3
EMP10283,FEMALE,1,Permanent,Beta,Onboarding,"$69,755 ",17,13-May-22,12-Aug-84,4.01,4. 2 or more years.,41.79
EMP23063,FEMALE,1,Permanent,Zeta,Service Quality Assurance,"$89,950 ",9,2-Nov-21,9-Nov-76,4.54,4. 2 or more years.,49.55
EMP22480,MALE  ,1,Permanent,Gamma,Web Design,"$60,080 ",16,14-Jun-21,30-Jul-69,4.93,4. 2 or more years.,56.84
EMP19470,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$72,885 ",13,25-Jul-22,4-Aug-88,3.81,4. 2 or more years.,37.81
EMP5400,FEMALE,1,Permanent,Alpha,Recipe Makers,"$83,190 ",29,28-Dec-21,3-Aug-87,4.39,4. 2 or more years.,38.81
EMP13509,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$48,230 ",22,13-Jun-22,10-Aug-90,3.93,4. 2 or more years.,35.79
EMP11736,FEMALE,1,Permanent,Beta,Employee Relations,"$52,990 ",4,25-May-22,20-Feb-85,3.98,4. 2 or more years.,41.26
EMP20057,MALE  ,1,Fixed Term,Gamma,App Design,"$102,380 ",22,1-Aug-22,9-May-95,3.79,4. 2 or more years.,31.04
EMP6978,MALE  ,1,Permanent,Alpha,Chocolatiers,"$89,835 ",1,14-Mar-22,16-Jun-85,4.18,4. 2 or more years.,40.95
EMP15778,FEMALE,0.5,Permanent,Delta,Packaging,"$98,210 ",13,27-Jun-22,3-Nov-19,3.89,4. 2 or more years.,106.61
EMP26828,FEMALE,1,Other,Delta,Fruits & Vegetables,"$104,560 ",9,1-Aug-22,9-Nov-19,3.79,4. 2 or more years.,106.59
EMP26088,MALE  ,1,Other,Eta,Corporate,"$91,840 ",20,18-Jul-22,10-Dec-19,3.83,4. 2 or more years.,106.51
EMP8420,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,195 ",3,18-Apr-22,9-Jun-64,4.08,4. 2 or more years.,61.98
EMP25184,FEMALE,1,Other,Delta,Fruits & Vegetables,"$88,675 ",26,4-Jul-22,19-Nov-19,3.87,4. 2 or more years.,106.56
EMP24253,MALE  ,1,Other,Gamma,Powders,"$87,755 ",3,24-May-22,2-Dec-19,3.98,4. 2 or more years.,106.53
EMP20540,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,175 ",4,19-Jul-22,1-Jan-20,3.83,4. 2 or more years.,106.45
EMP22347,FEMALE,1,Permanent,Gamma,Powders,"$74,320 ",20,21-Apr-21,4-Jan-61,5.07,4. 2 or more years.,65.41
EMP21435,MALE  ,1,Permanent,Epsilon,Controlling,"$82,280 ",21,26-Nov-21,7-Nov-72,4.47,4. 2 or more years.,53.56
EMP26192,MALE  ,1,Other,Zeta,Accounting,"$48,230 ",8,20-Jul-22,23-Dec-19,3.83,4. 2 or more years.,106.47
EMP22575,FEMALE,1,Permanent,Gamma,Web Design,"$98,180 ",11,28-Jun-21,28-Jun-59,4.89,4. 2 or more years.,66.93
